"occurrenceID"	"LUP"	"altibelt"	"dem"	"geometry"
"20200205-1335-MZMM15-S/27"	3	1	33	55.40848|-4.65415
"20200205-1337-MZMM15-S/29"	3	1	33	55.40848|-4.65415
"20200205-1337-MZMM15-S/28"	3	1	33	55.40848|-4.65415
"20200205-1338-MZMM15-S/30"	3	1	33	55.40848|-4.65415
"20200205-1341-MZMM15-S/31"	3	1	33	55.40848|-4.65415
"20200205-1342-MZMM15-S/32"	3	1	33	55.40848|-4.65415
"20200205-1343-MZMM15-S/34"	3	1	33	55.40848|-4.65415
"20200205-1343-MZMM15-S/33"	3	1	33	55.40848|-4.65415
"MZA5-20200206-1407-1/1-20200205"	3	1	63	55.40796|-4.65379
"20200205-1427-MZMM16-T/1"	3	1	63	55.40796|-4.65379
"20200205-1448-MZMM16-T/11"	3	1	63	55.40796|-4.65379
"20200205-1450-MZMM16-T/12"	3	1	63	55.40796|-4.65379
"20200205-1452-MZMM16-T/13"	3	1	63	55.40796|-4.65379
"20200205-1455-MZMM16-T/14"	3	1	63	55.40796|-4.65379
"20200205-1458-MZMM16-T/15"	3	1	63	55.40796|-4.65379
"20200205-1500-MZMM16-T/16"	3	1	63	55.40796|-4.65379
"20200205-1501-MZMM16-T/17"	3	1	63	55.40796|-4.65379
"20200205-1502-MZMM16-T/18"	3	1	63	55.40796|-4.65379
"20200205-1507-MZMM16-T/19"	3	1	63	55.40796|-4.65379
"20200205-1508-MZMM16-T/20"	3	1	63	55.40796|-4.65379
"20200205-1510-MZMM16-T/21"	3	1	63	55.40796|-4.65379
"20200205-1511-MZMM16-T/22"	3	1	63	55.40796|-4.65379
"20200205-1512-MZMM16-T/23"	3	1	63	55.40796|-4.65379
"20200205-1514-MZMM16-T/25"	3	1	63	55.40796|-4.65379
"20200205-1514-MZMM16-T/24"	3	1	63	55.40796|-4.65379
"20200205-1516-MZMM16-T/26"	3	1	63	55.40796|-4.65379
"20200205-1517-MZMM16-T/27"	3	1	63	55.40796|-4.65379
"20200205-1518-MZMM16-T/28"	3	1	63	55.40796|-4.65379
"20200205-1519-MZMM16-T/29"	3	1	63	55.40796|-4.65379
"20200205-1521-MZMM16-T/30"	3	1	63	55.40796|-4.65379
"20200205-1522-MZMM16-T/31"	3	1	63	55.40796|-4.65379
"20200205-1524-MZMM16-T/32"	3	1	63	55.40796|-4.65379
"20200205-1526-MZMM16-T/33"	3	1	63	55.40796|-4.65379
"20200205-1527-MZMM16-T/34"	3	1	63	55.40796|-4.65379
"20200205-1528-MZMM16-T/35"	3	1	63	55.40796|-4.65379
"20200205-1529-MZMM16-T/36"	3	1	63	55.40796|-4.65379
"20200205-1530-MZMM16-T/37"	3	1	63	55.40796|-4.65379
"20200205-1531-MZMM16-T/38"	3	1	63	55.40796|-4.65379
"20200205-1532-MZMM16-T/39"	3	1	63	55.40796|-4.65379
"20200205-1533-MZMM16-T/40"	3	1	63	55.40796|-4.65379
"20200205-1534-MZMM16-T/41"	3	1	63	55.40796|-4.65379
"20200205-1537-MZMM16-T/42"	3	1	63	55.40796|-4.65379
"20200205-1538-MZMM16-T/43"	3	1	63	55.40796|-4.65379
"20200205-1540-MZMM16-T/44"	3	1	63	55.40796|-4.65379
"20200205-1543-MZMM16-T/45"	3	1	63	55.40796|-4.65379
"20200205-1552-MZMM16-T/46"	3	1	63	55.40796|-4.65379
"20200205-1554-MZMM16-T/47"	3	1	63	55.40796|-4.65379
"20200205-1556-MZMM16-T/48"	3	1	63	55.40796|-4.65379
"20200205-1557-MZMM16-T/49"	3	1	63	55.40796|-4.65379
"20200205-1559-MZMM16-T/50"	3	1	63	55.40796|-4.65379
"20200205-1600-MZMM16-T/51"	3	1	63	55.40796|-4.65379
"20200205-1601-MZMM16-T/52"	3	1	63	55.40796|-4.65379
"20200205-1602-MZMM16-T/53"	3	1	63	55.40796|-4.65379
"20200205-1605-MZMM16-T/54"	3	1	63	55.40796|-4.65379
"20200205-1607-MZMM16-T/55"	3	1	63	55.40796|-4.65379
"20200205-1608-MZMM16-T/56"	3	1	63	55.40796|-4.65379
"20200205-1609-MZMM16-T/57"	3	1	63	55.40796|-4.65379
"20200205-1610-MZMM16-T/58"	3	1	63	55.40796|-4.65379
"20200205-1612-MZMM16-T/59"	3	1	63	55.40796|-4.65379
"20200205-1614-MZMM16-T/60"	3	1	63	55.40796|-4.65379
"20200205-1616-MZMM16-T/61"	3	1	63	55.40796|-4.65379
"20200205-1617-MZMM16-T/63"	3	1	63	55.40796|-4.65379
"20200205-1617-MZMM16-T/62"	3	1	63	55.40796|-4.65379
"20200205-1618-MZMM16-T/64"	3	1	63	55.40796|-4.65379
"20200205-1620-MZMM16-T/65"	3	1	63	55.40796|-4.65379
"20200205-1621-MZMM16-T/66"	3	1	63	55.40796|-4.65379
"20200205-1622-MZMM16-T/67"	3	1	63	55.40796|-4.65379
"20200205-1624-MZMM16-T/68"	3	1	63	55.40796|-4.65379
"20200205-1625-MZMM16-T/69"	3	1	63	55.40796|-4.65379
"20200205-1627-MZMM16-T/70"	3	1	63	55.40796|-4.65379
"20200205-1629-MZMM16-T/71"	3	1	63	55.40796|-4.65379
"20200205-1631-MZMM16-T/72"	3	1	63	55.40796|-4.65379
"20200205-1632-MZMM16-T/73"	3	1	63	55.40796|-4.65379
"20200205-1634-MZMM16-T/74"	3	1	63	55.40796|-4.65379
"20200205-1635-MZMM16-T/75"	3	1	63	55.40796|-4.65379
"20200205-1636-MZMM16-T/76"	3	1	63	55.40796|-4.65379
"20200205-1637-MZMM16-T/77"	3	1	63	55.40796|-4.65379
"20200205-1638-MZMM16-T/78"	3	1	63	55.40796|-4.65379
"20200205-1639-MZMM16-T/79"	3	1	63	55.40796|-4.65379
"20200205-1640-MZMM16-T/80"	3	1	63	55.40796|-4.65379
"20200205-1642-MZMM16-T/81"	3	1	63	55.40796|-4.65379
"20200205-1644-MZMM16-T/82"	3	1	63	55.40796|-4.65379
"20200205-1644-MZMM16-T/83"	3	1	63	55.40796|-4.65379
"20200205-1646-MZMM16-T/85"	3	1	63	55.40796|-4.65379
"20200205-1646-MZMM16-T/86"	3	1	63	55.40796|-4.65379
"20200205-1646-MZMM16-T/84"	3	1	63	55.40796|-4.65379
"20200205-1648-MZMM16-T/87"	3	1	63	55.40796|-4.65379
"20200205-1650-MZMM16-T/88"	3	1	63	55.40796|-4.65379
"20200205-1651-MZMM16-T/89"	3	1	63	55.40796|-4.65379
"20200205-1652-MZMM16-T/90"	3	1	63	55.40796|-4.65379
"20200205-1653-MZMM16-T/91"	3	1	63	55.40796|-4.65379
"20200206-0959-MZMM16-S/7"	3	1	63	55.40796|-4.65379
"20200206-1000-MZMM16-S/8"	3	1	63	55.40796|-4.65379
"20200206-1000-MZMM16-S/9"	3	1	63	55.40796|-4.65379
"20200206-1001-MZMM16-S/10"	3	1	63	55.40796|-4.65379
"20200206-1002-MZMM16-S/12"	3	1	63	55.40796|-4.65379
"20200206-1002-MZMM16-S/11"	3	1	63	55.40796|-4.65379
"20200206-1003-MZMM16-S/13"	3	1	63	55.40796|-4.65379
"20200206-1004-MZMM16-S/14"	3	1	63	55.40796|-4.65379
"20200206-1004-MZMM16-S/15"	3	1	63	55.40796|-4.65379
"20200206-1005-MZMM16-S/16"	3	1	63	55.40796|-4.65379
"20200206-1005-MZMM16-S/17"	3	1	63	55.40796|-4.65379
"20200206-1007-MZMM16-S/19"	3	1	63	55.40796|-4.65379
"20200206-1007-MZMM16-S/18"	3	1	63	55.40796|-4.65379
"20200206-1008-MZMM16-S/20"	3	1	63	55.40796|-4.65379
"20200206-1009-MZMM16-S/21"	3	1	63	55.40796|-4.65379
"20200206-1017-MZMM16-S/22"	3	1	63	55.40796|-4.65379
"20200206-1018-MZMM16-S/23"	3	1	63	55.40796|-4.65379
"20200206-1019-MZMM16-H/1"	3	1	63	55.40796|-4.65379
"20200206-1020-MZMM16-H/2"	3	1	63	55.40796|-4.65379
"20200206-1020-MZMM16-H/3"	3	1	63	55.40796|-4.65379
"20200206-1021-MZMM16-H/4"	3	1	63	55.40796|-4.65379
"20200206-1021-MZMM16-H/5"	3	1	63	55.40796|-4.65379
"20200206-1021-MZMM16-H/6"	3	1	63	55.40796|-4.65379
"20200206-1023-MZMM16-H/7"	3	1	63	55.40796|-4.65379
"20200206-1024-MZMM16-H/10"	3	1	63	55.40796|-4.65379
"20200206-1024-MZMM16-H/11"	3	1	63	55.40796|-4.65379
"20200206-1024-MZMM16-H/8"	3	1	63	55.40796|-4.65379
"20200206-1024-MZMM16-H/9"	3	1	63	55.40796|-4.65379
"20200206-1025-MZMM16-H/12"	3	1	63	55.40796|-4.65379
"20200206-1026-MZMM16-H/13"	3	1	63	55.40796|-4.65379
"20200206-1028-MZMM16-H/14"	3	1	63	55.40796|-4.65379
"20200206-1029-MZMM16-H/16"	3	1	63	55.40796|-4.65379
"20200206-1029-MZMM16-H/15"	3	1	63	55.40796|-4.65379
"20200206-1030-MZMM16-H/17"	3	1	63	55.40796|-4.65379
"20200206-1030-MZMM16-H/18"	3	1	63	55.40796|-4.65379
"20200206-1031-MZMM16-H/19"	3	1	63	55.40796|-4.65379
"20200206-1032-MZMM16-H/21"	3	1	63	55.40796|-4.65379
"20200206-1032-MZMM16-H/20"	3	1	63	55.40796|-4.65379
"20200206-1033-MZMM16-H/22"	3	1	63	55.40796|-4.65379
"20200206-1033-BS 01-A/1"	2	1	149	55.24292|-4.48428
"20200206-1033-MZMM16-H/23"	3	1	63	55.40796|-4.65379
"20200206-1035-BS 01-A/145"	2	1	149	55.24292|-4.48428
"20200206-1035-MZMM16-H/24"	3	1	63	55.40796|-4.65379
"20200206-1035-MZMM16-H/25"	3	1	63	55.40796|-4.65379
"20200206-1036-BS 01-A/2"	2	1	149	55.24292|-4.48428
"20200206-1036-MZMM16-H/26"	3	1	63	55.40796|-4.65379
"20200206-1036-BS 01-A/3"	2	1	149	55.24292|-4.48428
"20200206-1037-MZMM16-H/29"	3	1	63	55.40796|-4.65379
"20200206-1037-MZMM16-H/27"	3	1	63	55.40796|-4.65379
"20200206-1037-MZMM16-H/28"	3	1	63	55.40796|-4.65379
"20200206-1037-BS 01-A/4"	2	1	149	55.24292|-4.48428
"20200206-1037-MZMM16-H/30"	3	1	63	55.40796|-4.65379
"20200206-1037-BS 01-A/146"	2	1	149	55.24292|-4.48428
"20200206-1038-MZMM16-H/33"	3	1	63	55.40796|-4.65379
"20200206-1038-MZMM16-H/31"	3	1	63	55.40796|-4.65379
"20200206-1038-BS 01-A/5"	2	1	149	55.24292|-4.48428
"20200206-1038-MZMM16-H/32"	3	1	63	55.40796|-4.65379
"20200206-1039-MZMM16-H/34"	3	1	63	55.40796|-4.65379
"20200206-1040-MZMM16-H/35"	3	1	63	55.40796|-4.65379
"20200206-1040-MZMM16-H/36"	3	1	63	55.40796|-4.65379
"20200206-1041-MZMM16-H/38"	3	1	63	55.40796|-4.65379
"20200206-1041-MZMM16-H/39"	3	1	63	55.40796|-4.65379
"20200206-1041-BS 01-A/6"	2	1	149	55.24292|-4.48428
"20200206-1041-MZMM16-H/37"	3	1	63	55.40796|-4.65379
"20200206-1042-BS 01-A/8"	2	1	149	55.24292|-4.48428
"20200206-1042-MZMM16-H/40"	3	1	63	55.40796|-4.65379
"20200206-1042-MZMM16-H/42"	3	1	63	55.40796|-4.65379
"20200206-1042-BS 01-A/9"	2	1	149	55.24292|-4.48428
"20200206-1042-MZMM16-H/41"	3	1	63	55.40796|-4.65379
"20200206-1043-MZMM16-H/44"	3	1	63	55.40796|-4.65379
"20200206-1043-MZMM16-H/43"	3	1	63	55.40796|-4.65379
"20200206-1045-BS 01-A/147"	2	1	149	55.24292|-4.48428
"20200206-1046-MZMM16-H/47"	3	1	63	55.40796|-4.65379
"20200206-1046-MZMM16-H/48"	3	1	63	55.40796|-4.65379
"20200206-1047-MZMM16-H/50"	3	1	63	55.40796|-4.65379
"20200206-1047-MZMM16-H/51"	3	1	63	55.40796|-4.65379
"20200206-1136-BS 01-A/22"	2	1	149	55.24292|-4.48428
"20200206-1136-BS 01-A/21"	2	1	149	55.24292|-4.48428
"20200206-1137-BS 01-A/24"	2	1	149	55.24292|-4.48428
"20200206-1137-BS 01-A/23"	2	1	149	55.24292|-4.48428
"20200206-1138-BS 01-A/25"	2	1	149	55.24292|-4.48428
"20200206-1139-BS 01-A/26"	2	1	149	55.24292|-4.48428
"20200206-1139-BS 01-A/27"	2	1	149	55.24292|-4.48428
"20200206-1140-BS 01-A/28"	2	1	149	55.24292|-4.48428
"20200206-1323-BS 01-ar/4"	2	1	149	55.24292|-4.48428
"20200206-1324-BS 01-ar/6"	2	1	149	55.24292|-4.48428
"20200206-1324-MZMM17-T/32"	3	1	65	55.40757|-4.65354
"20200206-1324-BS 01-ar/5"	2	1	149	55.24292|-4.48428
"20200206-1047-MZMM16-H/49"	3	1	63	55.40796|-4.65379
"20200206-1047-BS 01-A/11"	2	1	149	55.24292|-4.48428
"20200206-1048-MZMM16-H/52"	3	1	63	55.40796|-4.65379
"20200206-1049-MZMM16-H/53"	3	1	63	55.40796|-4.65379
"20200206-1050-MZMM16-H/57"	3	1	63	55.40796|-4.65379
"20200206-1050-MZMM16-H/54"	3	1	63	55.40796|-4.65379
"20200206-1050-MZMM16-H/56"	3	1	63	55.40796|-4.65379
"20200206-1050-MZMM16-H/55"	3	1	63	55.40796|-4.65379
"20200206-1051-MZMM16-H/59"	3	1	63	55.40796|-4.65379
"20200206-1051-MZMM16-H/58"	3	1	63	55.40796|-4.65379
"20200206-1052-MZMM16-H/60"	3	1	63	55.40796|-4.65379
"20200206-1053-MZMM16-H/61"	3	1	63	55.40796|-4.65379
"20200206-1057-BS 01-A/12"	2	1	149	55.24292|-4.48428
"20200206-1058-BS 01-A/13"	2	1	149	55.24292|-4.48428
"20200206-1059-BS 01-A/14"	2	1	149	55.24292|-4.48428
"20200206-1059-BS 01-A/16"	2	1	149	55.24292|-4.48428
"20200206-1100-BS 01-A/18"	2	1	149	55.24292|-4.48428
"20200206-1101-BS 01-A/54"	2	1	149	55.24292|-4.48428
"20200206-1102-BS 01-A/55"	2	1	149	55.24292|-4.48428
"20200206-1102-BS 01-A/56"	2	1	149	55.24292|-4.48428
"20200206-1103-BS 01-A/148"	2	1	149	55.24292|-4.48428
"20200206-1104-BS 01-A/57"	2	1	149	55.24292|-4.48428
"20200206-1105-BS 01-A/58"	2	1	149	55.24292|-4.48428
"20200206-1106-BS 01-A/60"	2	1	149	55.24292|-4.48428
"20200206-1107-BS 01-A/62"	2	1	149	55.24292|-4.48428
"20200206-1107-BS 01-A/61"	2	1	149	55.24292|-4.48428
"20200206-1108-BS 01-A/63"	2	1	149	55.24292|-4.48428
"20200206-1118-BS 01-A/64"	2	1	149	55.24292|-4.48428
"20200206-1118-BS 01-A/149"	2	1	149	55.24292|-4.48428
"20200206-1119-BS 01-A/65"	2	1	149	55.24292|-4.48428
"20200206-1120-BS 01-A/66"	2	1	149	55.24292|-4.48428
"20200206-1120-BS 01-A/67"	2	1	149	55.24292|-4.48428
"20200206-1121-BS 01-A/68"	2	1	149	55.24292|-4.48428
"20200206-1122-BS 01-A/69"	2	1	149	55.24292|-4.48428
"20200206-1122-BS 01-A/70"	2	1	149	55.24292|-4.48428
"20200206-1123-BS 01-A/71"	2	1	149	55.24292|-4.48428
"20200206-1124-BS 01-A/72"	2	1	149	55.24292|-4.48428
"20200206-1125-BS 01-A/73"	2	1	149	55.24292|-4.48428
"20200206-1125-BS 01-A/74"	2	1	149	55.24292|-4.48428
"20200206-1126-BS 01-A/75"	2	1	149	55.24292|-4.48428
"20200206-1126-BS 01-A/76"	2	1	149	55.24292|-4.48428
"20200206-1127-BS 01-A/77"	2	1	149	55.24292|-4.48428
"20200206-1128-BS 01-A/80"	2	1	149	55.24292|-4.48428
"20200206-1128-BS 01-A/79"	2	1	149	55.24292|-4.48428
"20200206-1129-BS 01-A/81"	2	1	149	55.24292|-4.48428
"20200206-1130-BS 01-A/82"	2	1	149	55.24292|-4.48428
"20200206-1130-BS 01-A/83"	2	1	149	55.24292|-4.48428
"20200206-1131-BS 01-A/84"	2	1	149	55.24292|-4.48428
"20200206-1132-BS 01-A/85"	2	1	149	55.24292|-4.48428
"20200206-1132-BS 01-A/150"	2	1	149	55.24292|-4.48428
"20200206-1133-BS 01-A/87"	2	1	149	55.24292|-4.48428
"20200206-1134-BS 01-A/88"	2	1	149	55.24292|-4.48428
"20200206-1135-BS 01-A/20"	2	1	149	55.24292|-4.48428
"20200206-1140-BS 01-A/29"	2	1	149	55.24292|-4.48428
"20200206-1141-BS 01-A/30"	2	1	149	55.24292|-4.48428
"20200206-1141-MZMM17-T/1"	3	1	65	55.40757|-4.65354
"20200206-1142-BS 01-A/31"	2	1	149	55.24292|-4.48428
"20200206-1142-BS 01-A/32"	2	1	149	55.24292|-4.48428
"20200206-1143-BS 01-A/34"	2	1	149	55.24292|-4.48428
"20200206-1143-BS 01-A/33"	2	1	149	55.24292|-4.48428
"20200206-1144-BS 01-A/35"	2	1	149	55.24292|-4.48428
"20200206-1145-BS 01-A/151"	2	1	149	55.24292|-4.48428
"20200206-1146-BS 01-A/37"	2	1	149	55.24292|-4.48428
"20200206-1146-BS 01-A/38"	2	1	149	55.24292|-4.48428
"20200206-1147-BS 01-A/152"	2	1	149	55.24292|-4.48428
"20200206-1147-BS 01-A/39"	2	1	149	55.24292|-4.48428
"MZA5-20200207-1144-1/1-20200206"	3	1	65	55.40757|-4.65354
"20200206-1148-BS 01-A/40"	2	1	149	55.24292|-4.48428
"20200206-1149-BS 01-A/41"	2	1	149	55.24292|-4.48428
"20200206-1149-BS 01-A/42"	2	1	149	55.24292|-4.48428
"20200206-1150-MZMM17-S/1"	3	1	65	55.40757|-4.65354
"20200206-1150-BS 01-A/43"	2	1	149	55.24292|-4.48428
"20200206-1153-MZMM17-S/4"	3	1	65	55.40757|-4.65354
"20200206-1153-MZMM17-S/2"	3	1	65	55.40757|-4.65354
"20200206-1153-MZMM17-S/3"	3	1	65	55.40757|-4.65354
"20200206-1154-MZMM17-S/5"	3	1	65	55.40757|-4.65354
"20200206-1155-MZMM17-S/6"	3	1	65	55.40757|-4.65354
"20200206-1157-MZMM17-S/7"	3	1	65	55.40757|-4.65354
"20200206-1158-MZMM17-S/8"	3	1	65	55.40757|-4.65354
"20200206-1201-MZMM17-S/9"	3	1	65	55.40757|-4.65354
"20200206-1203-MZMM17-S/10"	3	1	65	55.40757|-4.65354
"20200206-1204-MZMM17-S/11"	3	1	65	55.40757|-4.65354
"20200206-1204-MZMM17-S/12"	3	1	65	55.40757|-4.65354
"20200206-1204-MZMM17-S/14"	3	1	65	55.40757|-4.65354
"20200206-1204-MZMM17-S/13"	3	1	65	55.40757|-4.65354
"20200206-1207-MZMM17-S/15"	3	1	65	55.40757|-4.65354
"20200206-1208-MZMM17-S/16"	3	1	65	55.40757|-4.65354
"20200206-1209-MZMM17-S/17"	3	1	65	55.40757|-4.65354
"20200206-1210-MZMM17-S/18"	3	1	65	55.40757|-4.65354
"20200206-1211-MZMM17-S/19"	3	1	65	55.40757|-4.65354
"20200206-1245-MZMM17-T/2"	3	1	65	55.40757|-4.65354
"20200206-1246-MZMM17-T/3"	3	1	65	55.40757|-4.65354
"20200206-1247-MZMM17-T/4"	3	1	65	55.40757|-4.65354
"20200206-1248-MZMM17-T/5"	3	1	65	55.40757|-4.65354
"20200206-1249-MZMM17-T/6"	3	1	65	55.40757|-4.65354
"20200206-1252-MZMM17-T/7"	3	1	65	55.40757|-4.65354
"20200206-1253-MZMM17-T/8"	3	1	65	55.40757|-4.65354
"20200206-1254-MZMM17-T/9"	3	1	65	55.40757|-4.65354
"20200206-1255-MZMM17-T/10"	3	1	65	55.40757|-4.65354
"20200206-1256-MZMM17-T/11"	3	1	65	55.40757|-4.65354
"20200206-1257-MZMM17-T/12"	3	1	65	55.40757|-4.65354
"20200206-1259-MZMM17-T/13"	3	1	65	55.40757|-4.65354
"20200206-1300-MZMM17-T/14"	3	1	65	55.40757|-4.65354
"20200206-1303-MZMM17-T/15"	3	1	65	55.40757|-4.65354
"20200206-1304-MZMM17-T/16"	3	1	65	55.40757|-4.65354
"20200206-1305-MZMM17-T/17"	3	1	65	55.40757|-4.65354
"20200206-1306-MZMM17-T/18"	3	1	65	55.40757|-4.65354
"20200206-1307-MZMM17-T/19"	3	1	65	55.40757|-4.65354
"20200206-1308-MZMM17-T/20"	3	1	65	55.40757|-4.65354
"20200206-1309-MZMM17-T/21"	3	1	65	55.40757|-4.65354
"20200206-1312-MZMM17-T/22"	3	1	65	55.40757|-4.65354
"20200206-1313-MZMM17-T/23"	3	1	65	55.40757|-4.65354
"20200206-1314-MZMM17-T/24"	3	1	65	55.40757|-4.65354
"20200206-1316-MZMM17-T/25"	3	1	65	55.40757|-4.65354
"20200206-1317-MZMM17-T/26"	3	1	65	55.40757|-4.65354
"20200206-1318-MZMM17-T/27"	3	1	65	55.40757|-4.65354
"20200206-1319-MZMM17-T/28"	3	1	65	55.40757|-4.65354
"20200206-1321-MZMM17-T/30"	3	1	65	55.40757|-4.65354
"20200206-1321-MZMM17-T/29"	3	1	65	55.40757|-4.65354
"20200206-1322-BS 01-ar/1"	2	1	149	55.24292|-4.48428
"20200206-1322-BS 01-ar/2"	2	1	149	55.24292|-4.48428
"20200206-1323-MZMM17-T/31"	3	1	65	55.40757|-4.65354
"20200206-1323-BS 01-ar/3"	2	1	149	55.24292|-4.48428
"20200206-1325-BS 01-ar/7"	2	1	149	55.24292|-4.48428
"20200206-1325-BS 01-ar/8"	2	1	149	55.24292|-4.48428
"20200206-1326-MZMM17-T/33"	3	1	65	55.40757|-4.65354
"20200206-1326-BS 01-ar/10"	2	1	149	55.24292|-4.48428
"20200206-1326-BS 01-ar/9"	2	1	149	55.24292|-4.48428
"20200206-1326-BS 01-ar/11"	2	1	149	55.24292|-4.48428
"20200206-1327-MZMM17-T/34"	3	1	65	55.40757|-4.65354
"20200206-1327-BS 01-ar/13"	2	1	149	55.24292|-4.48428
"20200206-1327-BS 01-ar/12"	2	1	149	55.24292|-4.48428
"20200206-1328-BS 01-ar/15"	2	1	149	55.24292|-4.48428
"20200206-1328-BS 01-ar/14"	2	1	149	55.24292|-4.48428
"20200206-1328-MZMM17-T/35"	3	1	65	55.40757|-4.65354
"20200206-1329-BS 01-ar/18"	2	1	149	55.24292|-4.48428
"20200206-1329-MZMM17-T/36"	3	1	65	55.40757|-4.65354
"20200206-1329-BS 01-ar/16"	2	1	149	55.24292|-4.48428
"20200206-1329-BS 01-ar/17"	2	1	149	55.24292|-4.48428
"20200206-1330-MZMM17-T/37"	3	1	65	55.40757|-4.65354
"20200206-1330-BS 01-ar/21"	2	1	149	55.24292|-4.48428
"20200206-1330-BS 01-ar/19"	2	1	149	55.24292|-4.48428
"20200206-1330-BS 01-ar/20"	2	1	149	55.24292|-4.48428
"20200206-1331-MZMM17-T/38"	3	1	65	55.40757|-4.65354
"20200206-1331-BS 01-ar/22"	2	1	149	55.24292|-4.48428
"20200206-1331-BS 01-ar/23"	2	1	149	55.24292|-4.48428
"20200206-1331-BS 01-ar/24"	2	1	149	55.24292|-4.48428
"20200206-1332-MZMM17-T/39"	3	1	65	55.40757|-4.65354
"20200206-1333-BS 01-ar/26"	2	1	149	55.24292|-4.48428
"20200206-1333-BS 01-ar/25"	2	1	149	55.24292|-4.48428
"20200206-1333-BS 01-ar/27"	2	1	149	55.24292|-4.48428
"20200206-1333-MZMM17-T/40"	3	1	65	55.40757|-4.65354
"20200206-1334-MZMM17-T/41"	3	1	65	55.40757|-4.65354
"20200206-1334-BS 01-ar/28"	2	1	149	55.24292|-4.48428
"20200206-1334-BS 01-ar/29"	2	1	149	55.24292|-4.48428
"20200206-1335-MZMM17-T/42"	3	1	65	55.40757|-4.65354
"20200206-1336-MZMM17-T/43"	3	1	65	55.40757|-4.65354
"20200206-1337-BS 01-H/1"	2	1	149	55.24292|-4.48428
"20200206-1337-MZMM17-T/45"	3	1	65	55.40757|-4.65354
"20200206-1337-MZMM17-T/44"	3	1	65	55.40757|-4.65354
"20200206-1338-BS 01-H/4"	2	1	149	55.24292|-4.48428
"20200206-1338-BS 01-H/2"	2	1	149	55.24292|-4.48428
"20200206-1338-BS 01-H/3"	2	1	149	55.24292|-4.48428
"20200206-1339-BS 01-H/7"	2	1	149	55.24292|-4.48428
"20200206-1339-MZMM17-T/46"	3	1	65	55.40757|-4.65354
"20200206-1339-BS 01-H/5"	2	1	149	55.24292|-4.48428
"20200206-1339-BS 01-H/6"	2	1	149	55.24292|-4.48428
"20200206-1340-BS 01-H/8"	2	1	149	55.24292|-4.48428
"20200206-1340-MZMM17-T/47"	3	1	65	55.40757|-4.65354
"20200206-1340-BS 01-H/10"	2	1	149	55.24292|-4.48428
"20200206-1340-BS 01-H/9"	2	1	149	55.24292|-4.48428
"20200206-1341-BS 01-H/12"	2	1	149	55.24292|-4.48428
"20200206-1341-MZMM17-T/48"	3	1	65	55.40757|-4.65354
"20200206-1341-BS 01-H/11"	2	1	149	55.24292|-4.48428
"20200206-1342-MZMM17-T/49"	3	1	65	55.40757|-4.65354
"20200206-1342-BS 01-H/13"	2	1	149	55.24292|-4.48428
"20200206-1342-BS 01-H/16"	2	1	149	55.24292|-4.48428
"20200206-1342-BS 01-H/15"	2	1	149	55.24292|-4.48428
"20200206-1342-BS 01-H/14"	2	1	149	55.24292|-4.48428
"20200206-1344-BS 01-H/17"	2	1	149	55.24292|-4.48428
"20200206-1344-BS 01-H/18"	2	1	149	55.24292|-4.48428
"20200206-1400-BS 01-H/59"	2	1	149	55.24292|-4.48428
"20200206-1400-BS 01-H/61"	2	1	149	55.24292|-4.48428
"20200206-1400-BS 01-H/62"	2	1	149	55.24292|-4.48428
"20200206-1400-BS 01-H/60"	2	1	149	55.24292|-4.48428
"20200206-1400-MZMM17-T/63"	3	1	65	55.40757|-4.65354
"20200206-1401-BS 01-H/63"	2	1	149	55.24292|-4.48428
"20200206-1541-MZMM17-H/17"	3	1	65	55.40757|-4.65354
"20200206-1541-MZMM17-H/19"	3	1	65	55.40757|-4.65354
"20200206-1541-MZMM17-H/18"	3	1	65	55.40757|-4.65354
"20200206-1542-MZMM17-H/21"	3	1	65	55.40757|-4.65354
"20200206-1542-MZMM17-H/20"	3	1	65	55.40757|-4.65354
"20200206-1545-MZMM17-H/22"	3	1	65	55.40757|-4.65354
"20200210-1100-MZMM18-T/23"	6	1	10	55.40753|-4.65468
"20200210-1100-MZMM18-T/22"	6	1	10	55.40753|-4.65468
"20200210-1101-MZMM18-T/24"	6	1	10	55.40753|-4.65468
"20200206-1344-BS 01-H/19"	2	1	149	55.24292|-4.48428
"20200206-1345-MZMM17-T/50"	3	1	65	55.40757|-4.65354
"20200206-1345-BS 01-H/21"	2	1	149	55.24292|-4.48428
"20200206-1345-BS 01-H/22"	2	1	149	55.24292|-4.48428
"20200206-1345-BS 01-H/20"	2	1	149	55.24292|-4.48428
"20200206-1346-BS 01-H/25"	2	1	149	55.24292|-4.48428
"20200206-1346-BS 01-H/24"	2	1	149	55.24292|-4.48428
"20200206-1346-BS 01-H/23"	2	1	149	55.24292|-4.48428
"20200206-1346-MZMM17-T/51"	3	1	65	55.40757|-4.65354
"20200206-1347-BS 01-H/27"	2	1	149	55.24292|-4.48428
"20200206-1347-BS 01-H/26"	2	1	149	55.24292|-4.48428
"20200206-1348-BS 01-H/29"	2	1	149	55.24292|-4.48428
"20200206-1348-BS 01-H/30"	2	1	149	55.24292|-4.48428
"20200206-1348-MZMM17-T/52"	3	1	65	55.40757|-4.65354
"20200206-1348-BS 01-H/28"	2	1	149	55.24292|-4.48428
